Year,IssueDate,Href
2008,August 2,/charts/hot-100/2008-08-02
2008,August 9,/charts/hot-100/2008-08-09
2008,August 16,/charts/hot-100/2008-08-16
2008,August 23,/charts/hot-100/2008-08-23
2008,August 30,/charts/hot-100/2008-08-30
2008,September 6,/charts/hot-100/2008-09-06
2008,September 13,/charts/hot-100/2008-09-13
2008,September 20,/charts/hot-100/2008-09-20
2008,September 27,/charts/hot-100/2008-09-27
2008,October 4,/charts/hot-100/2008-10-04
2008,October 11,/charts/hot-100/2008-10-11
2008,October 18,/charts/hot-100/2008-10-18
2008,October 25,/charts/hot-100/2008-10-25
2008,November 1,/charts/hot-100/2008-11-01
2008,November 8,/charts/hot-100/2008-11-08
2008,November 15,/charts/hot-100/2008-11-15
2008,November 22,/charts/hot-100/2008-11-22
2008,November 29,/charts/hot-100/2008-11-29
2008,December 6,/charts/hot-100/2008-12-06
2008,December 13,/charts/hot-100/2008-12-13
2008,December 20,/charts/hot-100/2008-12-20
2008,December 27,/charts/hot-100/2008-12-27
2009,January 3,/charts/hot-100/2009-01-03
2009,January 10,/charts/hot-100/2009-01-10
2009,January 17,/charts/hot-100/2009-01-17
2009,January 24,/charts/hot-100/2009-01-24
2009,January 31,/charts/hot-100/2009-01-31
2009,February 7,/charts/hot-100/2009-02-07
2009,February 14,/charts/hot-100/2009-02-14
2009,February 21,/charts/hot-100/2009-02-21
2009,February 28,/charts/hot-100/2009-02-28
2009,March 7,/charts/hot-100/2009-03-07
2009,March 14,/charts/hot-100/2009-03-14
2009,March 21,/charts/hot-100/2009-03-21
2009,March 28,/charts/hot-100/2009-03-28
2009,April 4,/charts/hot-100/2009-04-04
2009,April 11,/charts/hot-100/2009-04-11
2009,April 18,/charts/hot-100/2009-04-18
2009,April 25,/charts/hot-100/2009-04-25
2009,May 2,/charts/hot-100/2009-05-02
2009,May 9,/charts/hot-100/2009-05-09
2009,May 16,/charts/hot-100/2009-05-16
2009,May 23,/charts/hot-100/2009-05-23
2009,May 30,/charts/hot-100/2009-05-30
2009,June 6,/charts/hot-100/2009-06-06
2009,June 13,/charts/hot-100/2009-06-13
2009,June 20,/charts/hot-100/2009-06-20
2009,June 27,/charts/hot-100/2009-06-27
2009,July 4,/charts/hot-100/2009-07-04
2009,July 11,/charts/hot-100/2009-07-11
2009,July 18,/charts/hot-100/2009-07-18
2009,July 25,/charts/hot-100/2009-07-25
2009,August 1,/charts/hot-100/2009-08-01
2009,August 8,/charts/hot-100/2009-08-08
2009,August 15,/charts/hot-100/2009-08-15
2009,August 22,/charts/hot-100/2009-08-22
2009,August 29,/charts/hot-100/2009-08-29
2009,September 5,/charts/hot-100/2009-09-05
2009,September 12,/charts/hot-100/2009-09-12
2009,September 19,/charts/hot-100/2009-09-19
2009,September 26,/charts/hot-100/2009-09-26
2009,October 3,/charts/hot-100/2009-10-03
2009,October 10,/charts/hot-100/2009-10-10
2009,October 17,/charts/hot-100/2009-10-17
2009,October 24,/charts/hot-100/2009-10-24
2009,October 31,/charts/hot-100/2009-10-31
2009,November 7,/charts/hot-100/2009-11-07
2009,November 14,/charts/hot-100/2009-11-14
2009,November 21,/charts/hot-100/2009-11-21
2009,November 28,/charts/hot-100/2009-11-28
2009,December 5,/charts/hot-100/2009-12-05
2009,December 12,/charts/hot-100/2009-12-12
2009,December 19,/charts/hot-100/2009-12-19
2009,December 26,/charts/hot-100/2009-12-26
2010,January 2,/charts/hot-100/2010-01-02
2010,January 9,/charts/hot-100/2010-01-09
2010,January 16,/charts/hot-100/2010-01-16
2010,January 23,/charts/hot-100/2010-01-23
2010,January 30,/charts/hot-100/2010-01-30
2010,February 6,/charts/hot-100/2010-02-06
2010,February 13,/charts/hot-100/2010-02-13
2010,February 20,/charts/hot-100/2010-02-20
2010,February 27,/charts/hot-100/2010-02-27
2010,March 6,/charts/hot-100/2010-03-06
2010,March 13,/charts/hot-100/2010-03-13
2010,March 20,/charts/hot-100/2010-03-20
2010,March 27,/charts/hot-100/2010-03-27
2010,April 3,/charts/hot-100/2010-04-03
2010,April 10,/charts/hot-100/2010-04-10
2010,April 17,/charts/hot-100/2010-04-17
2010,April 24,/charts/hot-100/2010-04-24
2010,May 1,/charts/hot-100/2010-05-01
2010,May 8,/charts/hot-100/2010-05-08
2010,May 15,/charts/hot-100/2010-05-15
2010,May 22,/charts/hot-100/2010-05-22
2010,May 29,/charts/hot-100/2010-05-29
2010,June 5,/charts/hot-100/2010-06-05
2010,June 12,/charts/hot-100/2010-06-12
2010,June 19,/charts/hot-100/2010-06-19
2010,June 26,/charts/hot-100/2010-06-26
2010,July 3,/charts/hot-100/2010-07-03
2010,July 10,/charts/hot-100/2010-07-10
2010,July 17,/charts/hot-100/2010-07-17
2010,July 24,/charts/hot-100/2010-07-24
2010,July 31,/charts/hot-100/2010-07-31
2010,August 7,/charts/hot-100/2010-08-07
2010,August 14,/charts/hot-100/2010-08-14
2010,August 21,/charts/hot-100/2010-08-21
2010,August 28,/charts/hot-100/2010-08-28
2010,September 4,/charts/hot-100/2010-09-04
2010,September 11,/charts/hot-100/2010-09-11
2010,September 18,/charts/hot-100/2010-09-18
2010,September 25,/charts/hot-100/2010-09-25
2010,October 2,/charts/hot-100/2010-10-02
2010,October 9,/charts/hot-100/2010-10-09
2010,October 16,/charts/hot-100/2010-10-16
2010,October 23,/charts/hot-100/2010-10-23
2010,October 30,/charts/hot-100/2010-10-30
2010,November 6,/charts/hot-100/2010-11-06
2010,November 13,/charts/hot-100/2010-11-13
2010,November 20,/charts/hot-100/2010-11-20
2010,November 27,/charts/hot-100/2010-11-27
2010,December 4,/charts/hot-100/2010-12-04
2010,December 11,/charts/hot-100/2010-12-11
2010,December 18,/charts/hot-100/2010-12-18
2010,December 25,/charts/hot-100/2010-12-25
2011,January 8,/charts/hot-100/2011-01-08
2011,January 15,/charts/hot-100/2011-01-15
2011,January 22,/charts/hot-100/2011-01-22
2011,January 29,/charts/hot-100/2011-01-29
2011,February 5,/charts/hot-100/2011-02-05
2011,February 12,/charts/hot-100/2011-02-12
2011,February 19,/charts/hot-100/2011-02-19
2011,February 26,/charts/hot-100/2011-02-26
2011,March 5,/charts/hot-100/2011-03-05
2011,March 12,/charts/hot-100/2011-03-12
2011,March 19,/charts/hot-100/2011-03-19
2011,March 26,/charts/hot-100/2011-03-26
2011,April 2,/charts/hot-100/2011-04-02
2011,April 9,/charts/hot-100/2011-04-09
2011,April 16,/charts/hot-100/2011-04-16
2011,April 23,/charts/hot-100/2011-04-23
2011,April 30,/charts/hot-100/2011-04-30
2011,May 7,/charts/hot-100/2011-05-07
2011,May 14,/charts/hot-100/2011-05-14
2011,May 21,/charts/hot-100/2011-05-21
2011,May 28,/charts/hot-100/2011-05-28
2011,June 4,/charts/hot-100/2011-06-04
2011,June 11,/charts/hot-100/2011-06-11
2011,June 18,/charts/hot-100/2011-06-18
2011,June 25,/charts/hot-100/2011-06-25
2011,July 2,/charts/hot-100/2011-07-02
2011,July 9,/charts/hot-100/2011-07-09
2011,July 16,/charts/hot-100/2011-07-16
2011,July 23,/charts/hot-100/2011-07-23
2011,July 30,/charts/hot-100/2011-07-30
2011,August 6,/charts/hot-100/2011-08-06
2011,August 13,/charts/hot-100/2011-08-13
2011,August 20,/charts/hot-100/2011-08-20
2011,August 27,/charts/hot-100/2011-08-27
2011,September 3,/charts/hot-100/2011-09-03
2011,September 10,/charts/hot-100/2011-09-10
2011,September 17,/charts/hot-100/2011-09-17
2011,September 24,/charts/hot-100/2011-09-24
2011,October 1,/charts/hot-100/2011-10-01
2011,October 8,/charts/hot-100/2011-10-08
2011,October 15,/charts/hot-100/2011-10-15
2011,October 22,/charts/hot-100/2011-10-22
2011,October 29,/charts/hot-100/2011-10-29
2011,November 5,/charts/hot-100/2011-11-05
2011,November 12,/charts/hot-100/2011-11-12
2011,November 19,/charts/hot-100/2011-11-19
2011,November 26,/charts/hot-100/2011-11-26
2011,December 3,/charts/hot-100/2011-12-03
2011,December 10,/charts/hot-100/2011-12-10
2011,December 17,/charts/hot-100/2011-12-17
2011,December 24,/charts/hot-100/2011-12-24
2012,January 7,/charts/hot-100/2012-01-07
2012,January 14,/charts/hot-100/2012-01-14
2012,January 21,/charts/hot-100/2012-01-21
2012,January 28,/charts/hot-100/2012-01-28
2012,February 4,/charts/hot-100/2012-02-04
2012,February 11,/charts/hot-100/2012-02-11
2012,February 18,/charts/hot-100/2012-02-18
2012,February 25,/charts/hot-100/2012-02-25
2012,March 3,/charts/hot-100/2012-03-03
2012,March 10,/charts/hot-100/2012-03-10
2012,March 17,/charts/hot-100/2012-03-17
2012,March 24,/charts/hot-100/2012-03-24
2012,March 31,/charts/hot-100/2012-03-31
2012,April 7,/charts/hot-100/2012-04-07
2012,April 14,/charts/hot-100/2012-04-14
2012,April 21,/charts/hot-100/2012-04-21
2012,April 28,/charts/hot-100/2012-04-28
2012,May 5,/charts/hot-100/2012-05-05
2012,May 12,/charts/hot-100/2012-05-12
2012,May 19,/charts/hot-100/2012-05-19
2012,May 26,/charts/hot-100/2012-05-26
2012,June 2,/charts/hot-100/2012-06-02
2012,June 9,/charts/hot-100/2012-06-09
2012,June 16,/charts/hot-100/2012-06-16
2012,June 23,/charts/hot-100/2012-06-23
2012,June 30,/charts/hot-100/2012-06-30
2012,July 7,/charts/hot-100/2012-07-07
2012,July 14,/charts/hot-100/2012-07-14
2012,July 21,/charts/hot-100/2012-07-21
2012,July 28,/charts/hot-100/2012-07-28
2012,August 4,/charts/hot-100/2012-08-04
2012,August 11,/charts/hot-100/2012-08-11
2012,August 18,/charts/hot-100/2012-08-18
2012,August 25,/charts/hot-100/2012-08-25
2012,September 1,/charts/hot-100/2012-09-01
2012,September 8,/charts/hot-100/2012-09-08
2012,September 15,/charts/hot-100/2012-09-15
2012,September 22,/charts/hot-100/2012-09-22
2012,September 29,/charts/hot-100/2012-09-29
2012,October 6,/charts/hot-100/2012-10-06
2012,October 13,/charts/hot-100/2012-10-13
2012,October 20,/charts/hot-100/2012-10-20
2012,October 27,/charts/hot-100/2012-10-27
2012,November 3,/charts/hot-100/2012-11-03
2012,November 10,/charts/hot-100/2012-11-10
2012,November 17,/charts/hot-100/2012-11-17
2012,November 24,/charts/hot-100/2012-11-24
2012,December 1,/charts/hot-100/2012-12-01
2012,December 8,/charts/hot-100/2012-12-08
2012,December 15,/charts/hot-100/2012-12-15
2012,December 22,/charts/hot-100/2012-12-22
2012,December 29,/charts/hot-100/2012-12-29
2013,January 5,/charts/hot-100/2013-01-05
2013,January 12,/charts/hot-100/2013-01-12
2013,January 19,/charts/hot-100/2013-01-19
2013,January 26,/charts/hot-100/2013-01-26
2013,February 2,/charts/hot-100/2013-02-02
2013,February 9,/charts/hot-100/2013-02-09
2013,February 16,/charts/hot-100/2013-02-16
2013,February 23,/charts/hot-100/2013-02-23
2013,March 2,/charts/hot-100/2013-03-02
2013,March 9,/charts/hot-100/2013-03-09
2013,March 16,/charts/hot-100/2013-03-16
2013,March 23,/charts/hot-100/2013-03-23
2013,March 30,/charts/hot-100/2013-03-30
2013,April 6,/charts/hot-100/2013-04-06
2013,April 13,/charts/hot-100/2013-04-13
2013,April 20,/charts/hot-100/2013-04-20
2013,April 27,/charts/hot-100/2013-04-27
2013,May 4,/charts/hot-100/2013-05-04
2013,May 11,/charts/hot-100/2013-05-11
2013,May 18,/charts/hot-100/2013-05-18
2013,May 25,/charts/hot-100/2013-05-25
2013,June 1,/charts/hot-100/2013-06-01
2013,June 8,/charts/hot-100/2013-06-08
2013,June 15,/charts/hot-100/2013-06-15
2013,June 22,/charts/hot-100/2013-06-22
2013,June 29,/charts/hot-100/2013-06-29
2013,July 6,/charts/hot-100/2013-07-06
2013,July 13,/charts/hot-100/2013-07-13
2013,July 20,/charts/hot-100/2013-07-20
2013,July 27,/charts/hot-100/2013-07-27
2013,August 3,/charts/hot-100/2013-08-03
2013,August 10,/charts/hot-100/2013-08-10
2013,August 17,/charts/hot-100/2013-08-17
2013,August 24,/charts/hot-100/2013-08-24
2013,August 31,/charts/hot-100/2013-08-31
2013,September 7,/charts/hot-100/2013-09-07
2013,September 14,/charts/hot-100/2013-09-14
2013,September 21,/charts/hot-100/2013-09-21
2013,September 28,/charts/hot-100/2013-09-28
2013,October 5,/charts/hot-100/2013-10-05
2013,October 12,/charts/hot-100/2013-10-12
2013,October 19,/charts/hot-100/2013-10-19
2013,October 26,/charts/hot-100/2013-10-26
2013,November 2,/charts/hot-100/2013-11-02
2013,November 9,/charts/hot-100/2013-11-09
2013,November 16,/charts/hot-100/2013-11-16
2013,November 23,/charts/hot-100/2013-11-23
2013,November 30,/charts/hot-100/2013-11-30
2013,December 7,/charts/hot-100/2013-12-07
2013,December 14,/charts/hot-100/2013-12-14
2013,December 21,/charts/hot-100/2013-12-21
2013,December 28,/charts/hot-100/2013-12-28
2014,January 4,/charts/hot-100/2014-01-04
2014,January 11,/charts/hot-100/2014-01-11
2014,January 18,/charts/hot-100/2014-01-18
2014,January 25,/charts/hot-100/2014-01-25
2014,February 1,/charts/hot-100/2014-02-01
2014,February 8,/charts/hot-100/2014-02-08
2014,February 15,/charts/hot-100/2014-02-15
2014,February 22,/charts/hot-100/2014-02-22
2014,March 1,/charts/hot-100/2014-03-01
2014,March 8,/charts/hot-100/2014-03-08
2014,March 15,/charts/hot-100/2014-03-15
2014,March 22,/charts/hot-100/2014-03-22
2014,March 29,/charts/hot-100/2014-03-29
2014,April 5,/charts/hot-100/2014-04-05
2014,April 12,/charts/hot-100/2014-04-12
2014,April 19,/charts/hot-100/2014-04-19
2014,April 26,/charts/hot-100/2014-04-26
2014,May 3,/charts/hot-100/2014-05-03
2014,May 10,/charts/hot-100/2014-05-10
2014,May 17,/charts/hot-100/2014-05-17
2014,May 24,/charts/hot-100/2014-05-24
2014,May 31,/charts/hot-100/2014-05-31
2014,June 7,/charts/hot-100/2014-06-07
2014,June 14,/charts/hot-100/2014-06-14
2014,June 21,/charts/hot-100/2014-06-21
2014,June 28,/charts/hot-100/2014-06-28
2014,July 5,/charts/hot-100/2014-07-05
2014,July 12,/charts/hot-100/2014-07-12
2014,July 19,/charts/hot-100/2014-07-19
2014,July 26,/charts/hot-100/2014-07-26
2014,August 2,/charts/hot-100/2014-08-02
2014,August 9,/charts/hot-100/2014-08-09
2014,August 16,/charts/hot-100/2014-08-16
2014,August 23,/charts/hot-100/2014-08-23
2014,August 30,/charts/hot-100/2014-08-30
2014,September 6,/charts/hot-100/2014-09-06
2014,September 13,/charts/hot-100/2014-09-13
2014,September 20,/charts/hot-100/2014-09-20
2014,September 27,/charts/hot-100/2014-09-27
2014,October 4,/charts/hot-100/2014-10-04
2014,October 11,/charts/hot-100/2014-10-11
2014,October 18,/charts/hot-100/2014-10-18
2014,October 25,/charts/hot-100/2014-10-25
2014,November 1,/charts/hot-100/2014-11-01
2014,November 8,/charts/hot-100/2014-11-08
2014,November 15,/charts/hot-100/2014-11-15
2014,November 22,/charts/hot-100/2014-11-22
2014,November 29,/charts/hot-100/2014-11-29
2014,December 6,/charts/hot-100/2014-12-06
2014,December 13,/charts/hot-100/2014-12-13
2014,December 20,/charts/hot-100/2014-12-20
2014,December 27,/charts/hot-100/2014-12-27
2015,January 3,/charts/hot-100/2015-01-03
2015,January 10,/charts/hot-100/2015-01-10
2015,January 17,/charts/hot-100/2015-01-17
2015,January 24,/charts/hot-100/2015-01-24
2015,January 31,/charts/hot-100/2015-01-31
2015,February 7,/charts/hot-100/2015-02-07
2015,February 14,/charts/hot-100/2015-02-14
2015,February 21,/charts/hot-100/2015-02-21
2015,February 28,/charts/hot-100/2015-02-28
2015,March 7,/charts/hot-100/2015-03-07
2015,March 14,/charts/hot-100/2015-03-14
2015,March 21,/charts/hot-100/2015-03-21
2015,March 28,/charts/hot-100/2015-03-28
2015,April 4,/charts/hot-100/2015-04-04
2015,April 11,/charts/hot-100/2015-04-11
2015,April 18,/charts/hot-100/2015-04-18
2015,April 25,/charts/hot-100/2015-04-25
2015,May 2,/charts/hot-100/2015-05-02
2015,May 9,/charts/hot-100/2015-05-09
2015,May 16,/charts/hot-100/2015-05-16
2015,May 23,/charts/hot-100/2015-05-23
2015,May 30,/charts/hot-100/2015-05-30
2015,June 6,/charts/hot-100/2015-06-06
2015,June 13,/charts/hot-100/2015-06-13
2015,June 20,/charts/hot-100/2015-06-20
2015,June 27,/charts/hot-100/2015-06-27
2015,July 4,/charts/hot-100/2015-07-04
2015,July 11,/charts/hot-100/2015-07-11
2015,July 18,/charts/hot-100/2015-07-18
2015,July 25,/charts/hot-100/2015-07-25
2015,August 1,/charts/hot-100/2015-08-01
2015,August 8,/charts/hot-100/2015-08-08
2015,August 15,/charts/hot-100/2015-08-15
2015,August 22,/charts/hot-100/2015-08-22
2015,August 29,/charts/hot-100/2015-08-29
2015,September 5,/charts/hot-100/2015-09-05
2015,September 12,/charts/hot-100/2015-09-12
2015,September 19,/charts/hot-100/2015-09-19
2015,September 26,/charts/hot-100/2015-09-26
2015,October 3,/charts/hot-100/2015-10-03
2015,October 10,/charts/hot-100/2015-10-10
2015,October 17,/charts/hot-100/2015-10-17
2015,October 24,/charts/hot-100/2015-10-24
2015,October 31,/charts/hot-100/2015-10-31
2015,November 7,/charts/hot-100/2015-11-07
2015,November 14,/charts/hot-100/2015-11-14
2015,November 21,/charts/hot-100/2015-11-21
2015,November 28,/charts/hot-100/2015-11-28
2015,December 5,/charts/hot-100/2015-12-05
2015,December 12,/charts/hot-100/2015-12-12
2015,December 19,/charts/hot-100/2015-12-19
2015,December 26,/charts/hot-100/2015-12-26
2016,January 2,/charts/hot-100/2016-01-02
2016,January 9,/charts/hot-100/2016-01-09
2016,January 16,/charts/hot-100/2016-01-16
2016,January 23,/charts/hot-100/2016-01-23
2016,January 30,/charts/hot-100/2016-01-30
2016,February 6,/charts/hot-100/2016-02-06
2016,February 13,/charts/hot-100/2016-02-13
2016,February 20,/charts/hot-100/2016-02-20
2016,February 27,/charts/hot-100/2016-02-27
2016,March 5,/charts/hot-100/2016-03-05
2016,March 12,/charts/hot-100/2016-03-12
2016,March 19,/charts/hot-100/2016-03-19
2016,March 26,/charts/hot-100/2016-03-26
2016,April 2,/charts/hot-100/2016-04-02
2016,April 9,/charts/hot-100/2016-04-09
2016,April 16,/charts/hot-100/2016-04-16
2016,April 23,/charts/hot-100/2016-04-23
2016,April 30,/charts/hot-100/2016-04-30
2016,May 7,/charts/hot-100/2016-05-07
2016,May 14,/charts/hot-100/2016-05-14
2016,May 21,/charts/hot-100/2016-05-21
2016,May 28,/charts/hot-100/2016-05-28
2016,June 4,/charts/hot-100/2016-06-04
2016,June 11,/charts/hot-100/2016-06-11
2016,June 18,/charts/hot-100/2016-06-18
2016,June 25,/charts/hot-100/2016-06-25
2016,July 2,/charts/hot-100/2016-07-02
2016,July 9,/charts/hot-100/2016-07-09
2016,July 16,/charts/hot-100/2016-07-16
2016,July 23,/charts/hot-100/2016-07-23
2016,July 30,/charts/hot-100/2016-07-30
2016,August 6,/charts/hot-100/2016-08-06
2016,August 13,/charts/hot-100/2016-08-13
2016,August 20,/charts/hot-100/2016-08-20
2016,August 27,/charts/hot-100/2016-08-27
2016,September 3,/charts/hot-100/2016-09-03
2016,September 10,/charts/hot-100/2016-09-10
2016,September 17,/charts/hot-100/2016-09-17
2016,September 24,/charts/hot-100/2016-09-24
2016,October 1,/charts/hot-100/2016-10-01
2016,October 8,/charts/hot-100/2016-10-08
2016,October 15,/charts/hot-100/2016-10-15
2016,October 22,/charts/hot-100/2016-10-22
2016,October 29,/charts/hot-100/2016-10-29
2016,November 5,/charts/hot-100/2016-11-05
2016,November 12,/charts/hot-100/2016-11-12
2016,November 19,/charts/hot-100/2016-11-19
2016,November 26,/charts/hot-100/2016-11-26
2016,December 3,/charts/hot-100/2016-12-03
2016,December 10,/charts/hot-100/2016-12-10
2016,December 17,/charts/hot-100/2016-12-17
2016,December 24,/charts/hot-100/2016-12-24
2017,January 7,/charts/hot-100/2017-01-07
2017,January 14,/charts/hot-100/2017-01-14
2017,January 21,/charts/hot-100/2017-01-21
2017,January 28,/charts/hot-100/2017-01-28
2017,February 4,/charts/hot-100/2017-02-04
2017,February 11,/charts/hot-100/2017-02-11
2017,February 18,/charts/hot-100/2017-02-18
2017,February 25,/charts/hot-100/2017-02-25
2017,March 4,/charts/hot-100/2017-03-04
2017,March 11,/charts/hot-100/2017-03-11
2017,March 18,/charts/hot-100/2017-03-18
2017,March 25,/charts/hot-100/2017-03-25
2017,April 1,/charts/hot-100/2017-04-01
2017,April 8,/charts/hot-100/2017-04-08
2017,April 15,/charts/hot-100/2017-04-15
2017,April 22,/charts/hot-100/2017-04-22
2017,April 29,/charts/hot-100/2017-04-29
2017,May 6,/charts/hot-100/2017-05-06
2017,May 13,/charts/hot-100/2017-05-13
2017,May 20,/charts/hot-100/2017-05-20
2017,May 27,/charts/hot-100/2017-05-27
2017,June 3,/charts/hot-100/2017-06-03
2017,June 10,/charts/hot-100/2017-06-10
2017,June 17,/charts/hot-100/2017-06-17
2017,June 24,/charts/hot-100/2017-06-24
2017,July 1,/charts/hot-100/2017-07-01
2017,July 8,/charts/hot-100/2017-07-08
2017,July 15,/charts/hot-100/2017-07-15
2017,July 22,/charts/hot-100/2017-07-22
2017,July 29,/charts/hot-100/2017-07-29
2017,August 5,/charts/hot-100/2017-08-05
2017,August 12,/charts/hot-100/2017-08-12
2017,August 19,/charts/hot-100/2017-08-19
2017,August 26,/charts/hot-100/2017-08-26
2017,September 2,/charts/hot-100/2017-09-02
2017,September 9,/charts/hot-100/2017-09-09
2017,September 16,/charts/hot-100/2017-09-16
2017,September 23,/charts/hot-100/2017-09-23
2017,September 30,/charts/hot-100/2017-09-30
2017,October 7,/charts/hot-100/2017-10-07
2017,October 14,/charts/hot-100/2017-10-14
2017,October 21,/charts/hot-100/2017-10-21
2017,October 28,/charts/hot-100/2017-10-28
2017,November 4,/charts/hot-100/2017-11-04
2017,November 11,/charts/hot-100/2017-11-11
2017,November 18,/charts/hot-100/2017-11-18
2017,November 25,/charts/hot-100/2017-11-25
2017,December 2,/charts/hot-100/2017-12-02
2017,December 9,/charts/hot-100/2017-12-09
2017,December 16,/charts/hot-100/2017-12-16
2017,December 23,/charts/hot-100/2017-12-23
2017,December 30,/charts/hot-100/2017-12-30
2018,January 3,/charts/hot-100/2018-01-03
2018,January 6,/charts/hot-100/2018-01-06
2018,January 13,/charts/hot-100/2018-01-13
2018,January 20,/charts/hot-100/2018-01-20
2018,January 27,/charts/hot-100/2018-01-27
2018,February 3,/charts/hot-100/2018-02-03
2018,February 10,/charts/hot-100/2018-02-10
2018,February 17,/charts/hot-100/2018-02-17
2018,February 24,/charts/hot-100/2018-02-24
2018,March 3,/charts/hot-100/2018-03-03
2018,March 10,/charts/hot-100/2018-03-10
2018,March 17,/charts/hot-100/2018-03-17
2018,March 24,/charts/hot-100/2018-03-24
2018,March 31,/charts/hot-100/2018-03-31
2018,April 7,/charts/hot-100/2018-04-07
2018,April 14,/charts/hot-100/2018-04-14
